review_id,review_title,review_comment,review_star_rating,reviewed_product_asin,review_year,review_country
R11J2RKWV44IOT,Garage,Left ear bud did not pair. Does not work. Spent 1/2 hour debugging the issue. Watched several YouTube videos. Thing is just defective. Can’t even tell if the the buds are charging.,1,B07HS1V2QK,2020,Canada
RUPAPV4K3FXZX,Disappointed,The right earphone was broken . Wouldn’t turn on or charge and you need the right earphone to be able to sync to the phone so it’s completely useless. Very disappointed.,1,B07HS1V2QK,2020,Canada
R2FPXOIF0118JX,Only worked once.,I should have sent them back but missed my deadline. They stopped working after one successful use. I gave them so many tries. Just disappointed.,1,B07HS1V2QK,2021,Canada
R1GTE5RD365RXJ,Don't buy,Bluetooth is crap. Always disconnecting or lagging. Left one almost never connect. Latency is way to high. Really bad product...,1,B07HS1V2QK,2021,Canada
R1EH52TOWC56S0,Only worked once,They worked one time for after that they would not charge the ear buds wouldn't make proper contact to charge very dissatisfied and disappointed would not recommend,1,B07HS1V2QK,2021,Canada
RVP18YKGR9X6O,Great sound but left will not stay connected.,I found these very difficult to set up with some devices.  The left ear bud won't stay on and they disconnect/reconnect a lot when in use.,1,B07HS1V2QK,2021,Canada
RSPHPT5350KJ5,DOES NOT WORK WELL. REALLY DISAPPOINTABLE,"I bought JBL Free X True Wireless in-Ear Headphones 4 month ago and its have several problems
1- Does not pair both headphone together
2-battery life is also approximately 4 hrs. if you play it continuously  .
Its really disappointed me",1,B07T866P98,2023,the United States
R2A9QHID1K7NRG,Doesn't function properly..,"It worked few days only, and now it doesn't..
Only used for 1 month or so.. Now it doesn't work..",1,B07HS1V2QK,2021,Canada
RVJ5TBKRJ2GN7,Not good,The charging box runs out of battery super fast and sometimes the Pods don’t turn on with a full battery,1,B07HS1V2QK,2021,Canada
R1RLMN8A2H66X5,Terrible,After continuous disconnects these ear buds are garbage. They no longer pair with any device. Waste of money,1,B07HS1V2QK,2021,Canada
R2EUDNFDP58RAN,Loud but  ....,Bass isn't enough . Even my normal pc headphones has a bit bass.,3,B08WM3LMJF,2022,Singapore
RIMEVSS14O4A2,Good,"Good product and good sound quality, long battery life.
Only issue is that you can't find out what % charged it is, and when you log in to the JBL app this particular model isnt supported.",3,B08WM3LMJF,2023,Australia
R2B1E15294BA3A,Very tight for larger heads,"I have a larger head for a woman, probably about the size of average dudes. The headphones feel very tight and give me a headache after about 10 minutes of wearing them. I'm constantly adjusting them to move the pressure on to a different part of my ear. My ears are not that large but the headphone ear pieces are on the small side so they have to sit on the ear in some way.

The sound quality is okay for budget headphones. Build quality is decent, better than generic brands from China.

I do like how light and portable they are for this type of headphone. They fold up easily and don't take up much space when you throw them down on your desk. This makes them easy to use and access and that's the main reason that has earned it 3 stars. The white colour is pretty enough.

Overall I'm satisfied but may be giving these to my 7 year old daughter if I can't manage to find a way to avoid getting headaches wearing these.",3,B08WM298TV,2024,the United States
RBHA3Y0D7RF5S,Keeps disconnecting from phone,"For some reason it doesn't keep its connection with my phone. I think it's because I also have it paired with my fire stick and it takes priority for some reason. Even when I fully unpair it and pair it again or restart my phone it doesn't connect again for a very very long time, like hours later. I even unpaired it with my fire stick and it still doesn't connect. It must be some kind of glitch or something. Otherwise the sound it good but having it constantly disconnecting makes it pretty useless. I have a Pixel 7 Pro. I also looked into downloading the app to see if it needed to update but this specific model headphones aren't on there. So I'm at a loss. I've had these for about 7 months and slowly I have gathered this information and came to these conclusions over that time.",3,B08WM3LMJF,2024,the United States
R3UE26311SAC1K,Highly Mediocre experience.,"I am perplexed by all these great reviews.  They are not very comfortable to wear.  I don't have a huge head or anything.  To be extra clear, I am talking about the part that goes over the top of the head.  Even with the adjustments set to the maximum length it still feels weird on the top of the head.  I dont know why.  I feel like the headphones my sony discman came with 30 years ago are more comfortable than these by far.

Sound quality is good.  I will give them that.

I am very glad I got them on ""sale"", as I see they are back to their full price of $50 now.  I would return them at that price.  However for $30 I will keep them.",3,B08WM3LMJF,2024,the United States
RJTKGSNL43R58,These hurt!,"I guess I'm just used to over-ear headphone that cover the entire ear, or earbuds. I kinda don't get bothering to make a circular ear cover that doesn't envelope the entire ear. These smaller ones just press against the ears a bit hard, and hurt enough to have to take off after a while. I'm about a week into owning these, and I can wear them for longer periods. It reminds me of developing callous on the fingers when learning guitar. My next purchase will be full-sized. Too bad blue-tooth doesn't work for live musical Instruments. Oh yeah, there is a slight delay when I connect to my PC that is more noticeable once one becomes aware of it. (Sorry if you own this already!)",3,B08WM298TV,2024,the United States
R21PUXO47SA7A7,Impressed for about an hour.,"These headphones seemed to be the answer to my prayers for maybe 60 minutes. I loved listening to Wait Wait Don’t Tell Me until my laughter started annoying my husband, who then tried to talk to me, which is exactly what I was trying to avoid with my headphones. Then I suddenly felt warm and I thought I was having a hot flash, after a moment of dread I noticed it was my ears. My ears were burning up.  I took off my headphones only to discover SWEATY EARS! I hate being hot. And I hate being sweaty.
I thought I would try again tonight to see if the same things occurred. Sure enough, my laughter got side eye looks, and when I shouted out the answers to my game show my husband cried “what are you shouting at”, and soon he was bemoaning that he couldn’t talk to me.  My response was, “hmmm. It’s like trying to talk to you when you’re watching golf, football, basketball, or baseball.”  My ears still got hot and sweaty and at this point the sound isn’t balanced. The right ear isn’t nearly as loud as the left ear 
So I came on Amazon to see what exactly my dear husband paid for these ear sauna, husband whining, lopsided sounding headphones. $34. Well that explains a lot.",3,B08WM3LMJF,2024,the United States
RSGELOY03JSQZ,Blulky Heavy On The Head,"I bought these on sale for $29.95 USD. The headphones are visually attractive, but I feel like a dork because they are bulky and look funny on my head. I still wear them in public, but soon these shall be retired for home use only. The headphones are also heavy on the head after one hour or more.... the user may need to  readjust to keep them in a non taxing position. I wouldn't buy them again, but I dont hate them. They are just annoying and bulky and I am sure the $150.00 USD version is badass. I wouldn't buy again because of the fit, I do i have a large size head.",3,B08WM298TV,2024,the United States
RFA29T8JB6OWJ,These are NOT noise cancelling,"When searching for noise cancelling headphones to wear on flights, these popped up. JBL is a name known for their quality products so I ordered them without hesitation.
When they arrived, I tested them by wearing them while I ran the vacuum. No good; I had to turn the volume up so high to cover the vacuum noise that my ears hurt. I read the manual more closely and discovered they are not advertized to be noise cancelling. Silly me; I just assumed when they came up in the Amazon search that they were. Other than tha, these headphones were comfortable and the sound quality was good.",3,B08WM3LMJF,2024,the United States
R3KYZ04ULCCOJG,NO JBL There not noise cancelling,"So I'm a power lifter and I go to a very popular gym the reason why I got these headphones is because I'm on a budget and I wanted to get something overhead I regret getting these for the simple fact that I got overhead headphones and I can still hear what's going on around me that wasn't the point of this JBL I was supposed to be deaf to the outside world. Now I'm hearing metal and hip-hop at the same time.

Pros: Comfort is great they're totally adjustable and they have a great sound quality.

There's no noise cancellation with these ones",3,B08WM3LMJF,2024,the United States
RPT260YHLOTZI,NOT good for the gym!,"I know these are inexpensive and in this case, you get what you pay for. Sound and connectivity is good... when they stay on your head. I have a medium sized head and have trouble keeping these on while active in the gym. They fit well for a couple weeks but slowly stretched out and do not fit snuggly any longer. Of course, I'm 2 days outside of my return window, or these would be returned! I would strongly recommend spending a bit more money and get a pair that you can wear while being active.",3,B08WM298TV,2024,the United States
R24RZBCDYSBW2B,Dude these suck only for one reason,"Don’t get me wrong JBL are one of the if not the greatest Companies I’ve ever heard from So a while ago, I decided to get one of these Already ordered perfectly Fine once it came But one day it decided to break on It’s own The power button wouldn’t even Let the headphones Power on That’s one con The pros
These last way longer than I expected it To be Clear sounding a bit comfortable, The earmuffs, sometimes like to slip Overall mid",3,B08WM3LMJF,2024,the United States
R1EXK8E75DWHDI,Slow delivery time,"The delivery time was shown to be available for quick delivery with prime, but it took 13 days to get here due to the delivery being rescheduled twice and the app did not give me an option to cancel / request refund unless it didn’t show on the second reschedule. I am having a problem with Amazon more and more lately with delivery times. My daughter does like the headphones ok, slightly less than her Sony headphones that I accidentally broke.",3,B092CP8ZH4,2024,the United States
R2ZCRQLKAHMRIZ,"Packaging issues, but seems to work","Headphones were delivered quickly in poly envelope.  The box seemed to be partially ripped open on the side but was wrapped with tissue paper (one layer taped around box (and over tear in box).  The box seemed otherwise sealed so kept them.  Ordered for my partner who doesn't like ear buds but wanted something more substantial than the retro style foam headphones.  So far, has not been impressed with comfort, but that is only after one day.",3,B08WM3LMJF,2024,the United States
RUWE4JIQZSU2J,Worked great for awhile,"We have gone through SO many headphones for our kids!  We decided to get wireless ones and went with these because JBL is a well known, good quality brand.  We got these for my son for Christmas and they've worked great up until a couple days ago.  They just stopped charging, the red light just flashes when you plug it in.  VERY disappointed, we expected this from some of the cheaper brands but not this one!",3,B08WM3LMJF,2024,the United States
R1Z1A1JUJVC7SZ,Good headphones but not so much for longevity,"So off the bat I loved the headphones. They were loud just as I like it (I listen to lots of bass boost music), and noise cancelation was decent for the price. I had them for about a month now and I noticed the sound quality and volume went down a bit since I constantly listen to music at full volume but that's pretty much it. They're still a good set if you're on a budget.",3,B08WM3LMJF,2024,the United States
R20VBAREMCM5R8,• THE GOOD WITH THE BAD,They won’t blow your mind with quality but you will be able to hear some good sounds for the price I guess they feel very easy to put on too by the way the only down side is if its hot outside your ears sweat bad mabey only me or a human thing either or something to pay attention too . They charge good and last long enough so it get a 3,3,B08WM3LMJF,2024,the United States
R2Q13MCTJ7JR4Y,Great headphones,"These are by far some of the best headphones I've had when it comes to sounds quality.

However, I have only had these headphones for 6 months and the right side has stopped working. I tried a factory reset and nothing. I am unsure as to what's happened. But I'm a little sad that they stopped working correctly. I was hoping to get more than six months out of them.",3,B08WM3LMJF,2024,the United States
R2LJUYJMWX5FZ0,Not that comfortable,"They sound great, but they aren't very comfortable on the ears or the top of my head. I'm getting a band to go over the hand band part and see if that helps. They're just kind of awkwardly shaped and I already threw away the box so can't return them. But good price for something I'm not using too often",3,B08WM298TV,2024,the United States
R3P0F8TH0J8ZGZ,Not that loud,I was hoping for better sound and speaker based on the reviews . Took weeks to come in . Got it today . Turned it on . It’s making my ears feel hot maybe the speaker is getting warm . But on the first use ? Idk. I really expected better quality because of the brand . Might return,3,B092CP8ZH4,2024,the United States
R3D24RBS05APBL,Uncomfortable,Too small for my head. Pinched my ears. Good for small small heads or kids. I got them cuz I needed something on the smaller side but maybe I’m just not an on ear gal. Sound was fine. They didn’t come charged. Ended up returning.,3,B08WM3LMJF,2024,the United States
R1RQ5RRSI8OKHE,Pros and cons from an AuDHD (autistic and ADHD) buyer,"PROS:
• Comfy on the head and ears (longest worn for about an hour and a half at the gym).
• 8/10 sound quality. Fairly basey and thumpy, doesn't sound like I'm underwater.
• Sound is immersive, great for ASMR and general focus in a quiet area.
• Doesn't fly off the head while in motion.
• Connects to bluetooth very quickly.

CONS:
• I don't know what gyms y'all are going to, but mine plays music the whole time on their speakers. These headphones DID NOT cancel out the outside noise at all. In comparison to my Skullcandy earbuds which I still have and use, these are in no way of use in a noisy environment. Started getting overwhelmed too quickly due to way too many noises around me. Gonna stick to the earbuds when it comes to the gym for now on.
• I originally bought these because wearing earbuds for too long hurts my ears. I do like these, but I'm gonna keep to only using them at home or maybe walking in the park to give my ear canals a break from my buds. These do not work for louder spaces.
• Unfortunately, I have neighbors that are sort of a block a way that play annoying music sometimes, and I can still hear them with these on. They're nearly a block away. I'm in my house.
• So essentially the biggest con is that these are, like... 10-15% noise cancelling. Should've been a little cheaper than the sale price, and definitely shouldn't be almost 50 bucks at full price.

TL;DR:
Comfortable, clear sound, secure, but absolutely not fully noise cancelling as claimed on the product. Overall 7/10, would more than likely get a different headphone set from a different brand if these were to fail on me someday.",3,B08WM3LMJF,2023,the United States
RZ8UOUCTFMCEM,great sound,only  thing I dont like  ear  pads  are  for  people  with  tiny  ears  if  u  have  average ears  might  wanna  look  for  bigger  ear  pads,3,B08WM3LMJF,2024,the United States
R2IC8HET6WBT58,Great earphone for children,Looked great and the quality is good but the over the ear earphone is very small.  My ear stuck out then they became uncomfortable.  May be best suited for children.,3,B08WM3LMJF,2024,the United States
R15IZX6BLNM2HB,Sounds good whenever it works,"These headphones sound great. However, when I go to the gym they keep disconnecting. I had to go back to my In Ear headphones",3,B08WM1V5P1,2024,the United States
R2R2Z61I1IW2MA,Get something better,"Feels like if they was to invest
 a few more dollars on airplain headphones that’s what this feels like.",3,B08WM3LMJF,2024,the United States
R2PZFE872A5FKQ,"2 years of use, and not bad","Great headphones for the price. Sound is amazing. Connection is a breeze. Battery life is great. They're a little tight but I have a big melon. However, there's a faint ticking sound coming from the right speaker when no music is actively coming in. Like if I stop a music player, or end a call, and I keep the headphones on, the ticking comes through and it's pretty annoying. If music is playing, and it's silent, then no ticking, so they're worth thirty bucks for the sound quality.",3,B08WM3LMJF,2024,the United States
R20AUA4DHGFIQW,"Terrific sound quality, but very painful on the ears","Sound quality is excellent...first time in years, I can actually understand every word spoken on TV.  I would happily give the headphones a 5 star rating if only the ear pads were not small & round, making them very painful to wear for any length of time.  I've upgraded to the JBL 720BT and find them to be much more comfortable for my ears and having the excellent sound quality I love.  The JBL510 are being returned.",3,B08WM298TV,2024,the United States
R3K2Q3UQWO39WF,Sounds like NO Noise cancellation in this product.,"Sounds like NO Noise cancellation in this product, in spite of description. No ANC in the specs.",3,B08WM1V5P1,2024,the United States
R1D2M2PH3PVJMO,Not intended for critical listening,"I'm glad I bought these during the Black Friday sale of 2023 for $25, because I would not pay a dime more for them. The sound quality is OK for the price, but nothing spectacular. They are ""on-the-ear"" design, not over-the-ear, so there is no noise-cancelling, but I'm OK with that. I have earbuds when I want to shut out the world around me. There are no crisp highs—hardly any highs at all, actually. Stewart Copeland's brilliant high hat work in Peter Gabriel's ""Red Rain"" is inaudible. Jeff Pocoraro's ""Rosanna"" shuffle seems flat.

On the positive side, stereo separation and imaging are decent. The headphones are fairly comfortable. I have a large head, and at first they were a little snug, but loosened up after a few hours. Can' t comment on battery life, but it has been a few days since I needed to charge them.

I stand by my initial statement of I wouldn't pay more than $25 for these.",3,B08WM3LMJF,2024,the United States
R2FWXXTNR4F9PZ,They sound good,"They sound great, but I would question the quality of these headphones. I bought them for a trip and they worked great for that purpose. I wore them both ways from California to Chicago and back with no complaints. Noise cancellation is great controls are great connectivity is the only Only thing I would complain about. When I got back, I gave them to my daughter and shortly after they stopped working",3,B08WM3LMJF,2024,the United States
R26BJMLSJ9WNQ,Not for me,I’m sure these are great headphones. I tried them on and I couldn’t get over how much space was on each side. There was at least 2 inch gap on both sides of my head. It just looks silly. I didn’t listen to sound quality because I knew I was not going to keep them.,3,B08WM1V5P1,2024,the United States
R3MDC57WW6CEN0,On ear,"I liked the price 30.00.
I didn't notice it was on ear. to be fair. i did put ote in my filter .
Anyway. good enough for first time users or a spare on trips. good for kids .
If you're an audiophile pass on them .
Connected easily. distance is good . I'd recommend them",3,B08WM3LMJF,2024,the United States
R9A97WZH74P9P,Not too much comfortable,"If you are looking for a headphone with low price, it will serve your purpose well. But these headphones are not very comfortable, you will feel the headphones very tight on your ears and have to adjust the position of headphones on ear as they get painful if you use them for long time.",3,B08WM3LMJF,2024,the United States
R3P3R01AJEC11S,Poor volume and mic,"These headphones are good only for listening to music or watching a show on your own. I purchased them for the gym and they aren’t as loud as I hoped they would be. In addition, they don’t pick up my voice well at all when trying to speak with someone on the phone.",3,B08WM298TV,2024,the United States
R3H0HE4WZG44NC,Pros & Cons!,"Sound is amazing!!! Love how you can walk away from your phone and chat with it on

My main issue is that its now comfortable at all. My ears will hurt and top of my head. I have to tilt it down like its falling off backwards to avoid so much discomfort",3,B08WM298TV,2024,the United States
R19RC48QTUXI0B,Small and tight,"These feel more like kid sized than adult.  It presses into my ears and into the top my my head no matter how I adjust. I guess if you have a tiny head and ears you'll be okay.

Sound was good.  It does block out back ground noise.",3,B08WM298TV,2024,the United States
RP8FYD737BP0C,Hurt/squished my ears fast,"These hurt my ears reallyyyyy fast... The round shape doesn't work for comfort unfortunately. The sound was good, just not comfortable. I got  Tozo brand instead and I can wear those for hours, better shape to match ears. This doesn't matter much, but the packaging for Tozo was way nicer.",3,B08WM3LMJF,2024,the United States
R2JW32VUAP76AQ,Tiny,These things are incredibly small. They won't even go over a 4 year old's little ears. This makes them very uncomfortable as they press down on your ears. I would not purchase these again for any kind of long-term use. They are fine for 30 minutes or less of wear.,3,B08WM3LMJF,2024,the United States
R36JBLOLRVYXQH,Why are they so tight?!,I am 5’ 4” with an average size head ( I guess?) so why are these so uncomfortable? Like press on my ears and give me an earache / headache after a couple hours? Sound is good quality and the battery life is good so far that’s why they are getting 3 stars.,3,B08WM3LMJF,2024,the United States
RMN56NK7DD62Q,Bad if you have TMJ.,"I wear headphones literally every waking hours, and am very particular about my requirements. Largely, they need to be comfortable to be worn that long, have a usable battery, and I’m specifically looking for a pair right now that actually works with my 2012 iMac. Surprisingly, a lot don’t and the Bluetooth seems to stutter/fail on the computer, or the headphones playback slightly detached from what I’m watching.

These JBL TUNE 510’s connected fine, and the audio quality was okay. It felt very… dampened? Like everything had been squashed together into a homogenized sound instead of letting there be peaks and valleys where you want there to be. All sounds were at one standardized volume, is what I’m trying to say. This doesn’t matter TOO much for me, since I’m no audiophile and am frequently attempting to AVOID sounds, but it’s worth noting for those who care.

I have TMJ, where my jaw frequently dislocated, so I need to be careful about pressure around my mandibles. Not only is it just generally uncomfortable, it can become actively painful and leave me unable to talk or eat properly.

Anyway, these headphones squeeze too tightly around the mandible/space in front of the ear area, and I couldn’t last longer than about ten minutes with them. Unfortunate, because it seems like they’d be a decent option otherwise.

Also, as far as dampening outside sounds, I can’t use active noise cancelling because I find it irritating/painful. I look for headphones that provide a good barrier between myself and the world—enough so that it’s not entirely painful, but that I can still mostly understand people speaking to me without needing to remove them, if nothing’s playing. These dampen a bit too much for practical use as ear defenders, unless you’re looking to really, REALLY turn down noise. Just the physical barrier the earpieces allow cut my baseline sound down from 200%, down to maybe 60%. Meaning I know that my baseline hearing is more sensitive than most, but with these headphones on, my auditory processing disorder made it even more impossible to understand conversation because TOO much auditory detail was lost.

Anyway, I’m returning them. I wouldn’t recommend for use if you have TMJ, or particular pressure sensitivities on the sides of your head/face. And if you want high-quality audio where you can really live inside the sound, this ain’t it, either.",3,B08WM3LMJF,2022,the United States
R358EDP73344OK,Size,"The sound quality is great. I use them at work so approximately 6 hours a day they are on and turned up, I'm on day 3 and still over 50% charged according to my phone. The pads are soft, the buttons push easily so it takes some getting use to to not accidentally push a button when adjusting, I am constantly adjusting them because they fit tight. Might be made more for a kid or skinny head but not for me. The pressure on my ears makes my ears feel tired. I have mixed feelings about them. Wish they were bigger like my last set that was far cheaper. But I was looking for better quality, these are good quality, but they are a bit too snug for me.",3,B092CP8ZH4,2024,the United States
R2EGO9S394M42,I returned them,cheap,3,B08WM3LMJF,2024,the United States
R2XH1BSBKPMLDZ,5 months of use!,They are pretty good quality! I wore them almost everyday for the past 5 months. But I guess today was it's end. Won't connect or reconnect to my phone anymore. Had no issues till now they just cut out on me mid song.,3,B08WM3LMJF,2024,the United States
R6LVQN9KM1USV,These fit my child but I didn’t purchase for my child,"These sound good. Connection and controls are easy. They are a bit hard on the top of your head, and the earpieces are small. For reference, these headphones fit my 4 year old great. Not so great on my head.",3,B08WM3LMJF,2024,the United States
R2HUGCGOGBNVCP,Not great physical quality,"I had broken both pairs at the earpiece swivel part, but they were still connected by the wire. Also, the top part pressed into my head and hurts after about 3 hours. I will not be buying it again.",3,B08WM3LMJF,2024,the United States
RSITA2YVQRNM5,Basic,"These are pretty simple and basic, but the price is reasonable if you’re not trying to spend $100+ on some really nice headphones. These are a little small and don’t cover the ears and kind of hurt after awhile.",3,B08WM3LMJF,2024,the United States
RXV2ZN801QXZJ,You get what you pay for,"These are really just the epitome of fine- price was reasonable, mic quality is fine, but they’re not very comfortable and not great for noise canceling. Wish I hadn’t missed my window to return them.",3,B08WM3LMJF,2024,the United States
RTF01U9FELLRA,I ordered 2 but only one came,I ordered 2 but only one came and then I was advised the other was out of stock like 2+ weeks later.  Other than that the quality is great and my son loves it.,3,B08WM1V5P1,2024,the United States
RTIQBC276ZH92,Great sound but hardware sucks,"UPDATE: I contacted the manufacturer and they are going to send a replacement... I just had to mail back the broken one, but they paid the postage.

My daughter has used these every day since Christmas. It's part of her daily wardrobe. The sound quality is excellent but not 3 months later the area that holds the ear part and strap together cracked in two. Now she has duct tape holding it together ",3,B08WM3LMJF,2024,the United States
R1FR1G4JFV9R19,Not for physical activities definitely not running,Sound is great. JBL is a prominent company in the sound business… but they do not stay on your head. Even during yard work if you bend over they fall off. Too bad. Not worth the time and trouble to return. I’ll be using them while I’m sedentary in my favorite chair.,3,B08WM3LMJF,2024,the United States
R2YFPYVWM2LH0U,On the small side,"Sound quality is great, ear coverings are a little small. I have small ears and these barely cover my ear. I wear when working out and cutting my grass.",3,B08WM1V5P1,2024,the United States
R2A3HRMU1EXVW,"Not awful, not great","Not very noise cancelling. Weird turn on and off and buttons and funky. However, they’re comfortable and easy to charge/store. Not comparable to Bose or anything like that",3,B092CP8ZH4,2024,the United States
R3UQFETEJBJNUP,"Great for the price, a bit uncomfortable","Have experienced better sound, but not at this price, and it's good enough. Calls clear (hooray!!) and me correspondants Can hear me clearly, which is a sanity saver compared to my previous headphones (Anker Q35). Also no problem connecting to a laptop and a phone and remembering them both, saving much frustration.

Cons: the cups are small, are on ear, not over, so the hurt. Also, I work remotely from a co-working space. Outside sound is more filtered than company provided USB headphones, but sometimes not sufficiently

May keep as backup for now but will have to try others, particularly because of the discomfort",3,B08WM3LMJF,2024,the United States
R1D8092QF2IRDI,Bass is bomb ! BUT So uncomfortable,"This sound is AMAZING !!!! But they are made narrow and tight. I have a regular size head and these felt so tight ! Wish they were more flexible to allow mor width .
Sadly I need to return",3,B08WM1V5P1,2024,the United States
RSRLMLOZIOKNV,"Good, but didn’t work with my glasses",These would be fine if I didn’t wear glasses. It’s a bit too tight and squeezed the arms of my glasses into my head.,3,B08WM3LMJF,2024,the United States
R1G2F32X64QQ1I,Smaller than expected.,"The headphones are quite small and don’t fit over the ear (makes it uncomfortably)

Quality of sound is good. And links up easily to phone.",3,B08WM3LMJF,2024,the United States
R277L28D5PEMM5,Loose Headphone,I just received the package and the right headphone is loose and swings in away the left headphone can’t. The headphones look great!,3,B08WM3LMJF,2024,the United States
R1NWV97P9SGD1E,"Good sound, horrible fit","The sound quality is good for the price, bit they  fall from my head everytime, like they don't press hard enough.",3,B08WM3LMJF,2024,the United States
R829XQJRVD9CC,Shipping was way too long,Bought three pairs of these. Love the headphones quality. But the white headphones took almost 2 months to arrive. Absolutely ridiculous wait time.,3,B08WM298TV,2024,the United States
R1IZALRWY4HH04,Not noise canceling,"I love the design of the headphones. I use them when I workout, however they are not noise canceling. Good product",3,B08WM298TV,2024,the United States
RWS4ZICYJLSDO,"Poor sound quality, decent fit","I bought these to replace my pair of Zihnic headphones which were clunky and creaked, rattled, and thunked whenever I wore them. I didn't realize I would actually notice a sound quality difference but whoo was I wrong! These JBL headphones are TINNY sounding. I don't know if I got a junky pair since everyone else has raved about the brand and the sound quality... I immediately went back to my Zihnic pair, and those sound better, albeit slightly muffled in comparison. And where's this bass they talk about? Non-existent.
I was not happy with the fit initially since I prefer the ear cups to cover my whole ear, but I have a tendency to pull one muff behind my ear while people need to talk to me, and for that these are much more comfortable than the rigid style. They are also more lightweight and I wore them down around my neck for awhile and barely noticed them.
I really wish the sound quality was better since the fit is nice, but the whole point is to listen to music and for that they are just not good enough.",3,B08WM1V5P1,2023,the United States
R32NLJI185XLAT,broke quickly,"I have purchased these headphones twice, and they broke in the same place each time! They were nice while they lasted.",3,B092CP8ZH4,2024,the United States
RUF0LJ5RINDAJ,Excellent sound quality and volume level.,"Bass is amazing and the headphones are very loud, which is okay by me. However, the noise-cancelation features are lacking.",3,B08WM3LMJF,2024,the United States
R3G3J5R55K439Y,They’re ok,"Not the best quality for the brand and the price, but they put out good sound and volume.",3,B092CP8ZH4,2024,the United States
R3LKG0R1N3YVUT,Hissing sound is annoying,"I intended to return these because I found the hissing sound too annoying. But I missed my return window by a day. So, I gave them to my daughter since her nicer ones just broke.

I can't speak to how well it will hold up, since I haven't had it that long. The brief amount of time I did test it out, I didn't find it comfortable. However, I prefer ""neckband earbuds"" more, so that likely is coloring my opinion regarding comfort.",3,B08WM3LMJF,2024,the United States
R3JF268W4RYXXI,Great headphones but..,"I have a hard time with earphones. Ear buds always fall out of my ears, and my ears must be sensitive or something bc after 10 mins of wear, over-the-ear headphones like these feel like they are crushing my ear cartilage. These sound great, good volume, good noise cancellation - no problem there. But they don't encase your ear, they kind of rest on top of them- thus the problem. If you don't have sensitive ears then they will probably be fine.",3,B08WM298TV,2024,the United States
R1G8DRIHVJ3W0X,There ok,"Sound is decent, most frustrating part is connectivity. Randomly drops connection and won't always reconnect right away.",3,B08WM3LMJF,2024,the United States
R2EDVW90FVQXMC,Almost perfect,The Sound Quality is excellent but the band wears out quickly,3,B08WM3LMJF,2024,the United States
R3MQDYP3OXAAMX,Not best audio,"I have AirPods Pro and I went back to them because I did not like the headphones my AirPods have surroundsound, active noise, cancellation all that these headphones have I mean they’re comfortable they’re good for a budget but like not for someone who’s really interested in good quality headphones if you know some headphones, please let me know but someone who doesn’t care about the sun quality and that type of stuff terrific headphones, easy to use",3,B08WM298TV,2024,the United States
R37AP281BMGRYD,Not holding charge,Not holding charge. Place headphones on charger over night and dies within 2 hours,3,B08WM3LMJF,2024,the United States
R2Z8PKHLOSXJPK,Quality of product is poor,"Quality f the products is poor. Due, the locking mechanism isn't working properly.  Right of the headphones locks when you extend the flow. But, the left side doesn't lock at all. Return date is expired. But, I demand a replacement or credit  to compensate for the lack of high standard of any devices that I purchased from your organization! Please review my request and revert at your soonest. Thank you",3,B08WM3LMJF,2024,the United States
R3FNB7RODTNOUE,No Auxilliary Input,"I ordered this because my old set was beginning to act up... not always charging when plugged in.  I just opened the box today.  I wanted it for watching TV after my wife goes to bed and to watch videos while traveling.  Written instructions are minimal but to my pleasant surprise it paired with the BT transmitter hooked to the cable box as soon as I turned it on.  However, much to my surprize and dissappointment there is no auxilliary input for use with laptop or airplane entertainment unit.  (Unfortunately I took it for granted.)  The diameter of the earpads is a bit smaller than my old one.  The tension of headband seems a bit tighter as well which would likely be a good thing if using them while working out or running.  The tension increases when extended to fit my larger head.  This could become uncomfortable with extended use.  This one will likely be going back.",3,B08WM3LMJF,2023,the United States
R1RG11LU57TDR8,Very small,Kind of cheesy too hard to turn on and off,3,B08WM1V5P1,2024,the United States
RSKSUSD8WGOPZ,Strange squeak,There is a strange beeping noise during pauses between tracks.,3,B08WM3LMJF,2024,the United States
R1O6QIWVJG8OUX,Small Ear Cups and Clicking Sound,"These are perfect for the price point, but definitely lacking in some features I would prefer. For $25 you can't complain too much, BUT if your looking for a few more ""luxury"" features, you will not find that here. #1. The ear cups are uncomfortable after about an hour of wearing them. And I have very small ears, and they don't fit over them completely. #2. There is a clicking sound in the right ear if you don't have anything playing. That sounds DRIVES ME INSANE. I just take them off at that point if I have to pause my music. Those are my biggest complaint. The positives are the charge lasts a long time. I went 5-7 days straight out of the box before I had to charge. And the sounds quality is really good. I would purchase again for someone who is wanting to try over-ear headphones, knowing that I'll upgrade in the future to a better quality/brand",3,B08WM3LMJF,2023,the United States
RN776SZYQNLZ4,Nice sound.  Not overly comfortable,I purchased these to pair with a Google Pixel 7a.  The headset pairs quickly.  The headphones have a nice balanced sound.  They aren't as comfortable as I had hoped.  They press a bit too firmly on the ears.  If wearing them for shorter periods of time they work quite well.  Battery life is nice and charging is quick and easy.,3,B08WM3LMJF,2024,the United States
R2K2T4UDX94UIC,"Decent sound. Has a ""click"" when on but no sound playing.",Decent value for money. Sound quality is okay. I use this mostly at the gym and when listening music so I don't have a bud in my ear. The only issue is a persist clicking noise in the right headphone when it is on but no music is playing. It's likely a defect but too late for me to return/exchange at this point.,3,B08WM3LMJF,2024,the United States
